Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Item - Gastos gerais de fabricação	Custo da mão de obra - Item	Cliente - Estado (Sigla)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
02/01/2026	66367	ALMA ATIVIDADES EM ASSESSORIA E REPRESENTACAO COMERCIAL EIRELI	600520.0001	BANCO NOALE 1210 WA GR 7016 FM MAD REFL CASTA DECK	21	NOALE	2,0000	0,0000	2,0000	804,8480	02/07/2026	0,00	332,76	25,79	118,79	0,000000	190,2002	88,0418	103,5560	RS	ALMA ATIVIDADES EM ASSESSORIA E REPRESENTACAO COMERCIAL EIRELI	29/08/2019	REPRESENTANTE COMERCIAL
05/01/2026	66368	LEGNA REPRESENTACAO COMERCIAL LTDA	600009.0028	BANCO BOJON WB BG 1013 FM MAD REFL CASTA DECK	21	BOJON	1,0000	0,0000	1,0000	1817,4856	19/02/2026	0,00	127,22	27,89	128,46	0,000000	351,3889	130,0755	312,2406	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
05/01/2026	66368	LEGNA REPRESENTACAO COMERCIAL LTDA	600034.0035	BANCO LENA WB D - 1800 BG R1013 FOSC MICR MAD REFL CASTA DECK	21	LENA	1,0000	0,0000	1,0000	1404,9935	19/02/2026	0,00	98,35	21,56	99,30	0,000000	349,5055	150,0515	107,7201	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
06/01/2026	66370	FUNDACAO COORDENACAO DE PROJETOS,PESQUISAS E ESTUDOS TECNOLOGICOS COPP	600460.0010	ESPRIT WA PR 9005 FM MAD REFL CASTA DECK	21	ESPRIT	9,0000	0,0000	9,0000	10076,8775	19/02/2026	10059,83	11427,18	1106,43	5096,27	0,000000	690,1189	730,4797	487,5433	RJ	SISTEMAS RJB REPRESENTACOES LTDA	06/01/2026	ORGAO PUBLICO FEDERAL
06/01/2026	66378	METALCO DO BRASIL LTDA	600232.0008	BANCO IDEA L 2M S/ENCOSTO (200014) GR 7016 FM MAD REFL CASTA DECK	21	METALCO	20,0000	0,0000	20,0000	3943,9000	20/02/2026	0,00	9465,46	1145,31	5275,35	0,000000	937,4112	537,0102	172,2014	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/01/2026	66378	METALCO DO BRASIL LTDA	600214.0002	LIXEIRA SPENCER RETANGULAR (100158) BG 1013 FM	25	METALCO	45,0000	0,0000	45,0000	781,8900	20/02/2026	0,00	4222,25	510,89	2353,17	0,000000	176,4589	90,3662	127,0581	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/01/2026	66377	METALCO DO BRASIL LTDA	600175.0005	LIXEIRA BRAVO COLONIAL SIMPLES (100018) CZ 9007 FM MAD REFL CASTA DECK	25	METALCO	2,0000	0,0000	2,0000	822,4500	30/01/2026	0,00	197,39	23,88	110,01	0,000000	132,0946	128,4347	136,0799	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/01/2026	66376	ORLA RIO CONCESSIONARIA LTDA.	ADM-0121	PRESTACAO DE SERVICO DE MONTAGEM -ISSQN	41	SERVICO	1,0000	0,0000	1,0000	94000,0000	06/07/2026	0,00	0,00	1551,00	7144,00	0,000000	0,0000	0,0000	0,0000	RJ	VENDEDOR INTERNO - 1	10/05/2021	OUTROS CONSUM. FINAIS PESSOA J
06/01/2026	66372	ERNURE RODRIGUES SOUZA	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1162,2300	19/01/2026	0,00	144,00	16,80	77,39	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	06/01/2026	
06/01/2026	66371	ADP BRASIL LTDA	200421	CADEIRA HAWORTH ALOHA EASY GUEST (SE65RGSM1)	11	HAWORTH	20,0000	0,0000	0,0000	3694,7700	30/04/2026	0,00	9155,64	1068,21	4920,22	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	28/09/2022	OUTROS CONSUM. FINAIS PESSOA J
06/01/2026	66374	LAVVI ROMA EMPREENDIMENTOS IMOBILIARIOS LTDA	600044.0051	BEBEDOURO FONTIS DG VD R6018 FOSC MICR ETIQUETA CITY C/FILTRO	32	FONTIS	1,0000	0,0000	1,0000	3489,7440	29/01/2026	268,11	439,71	45,90	211,43	0,000000	753,5311	252,1000	124,8795	SP	GBSP REPRESENTACOES LTDA	11/11/2025	CONSTRUTORAS/INCORPORADORAS
06/01/2026	66373	BEBEDOURO CLUBE	600260.0006	BANCO CASTEO W SENIOR - 1880 MR 8017 FM MAD REFL CASTA DECK	21	CASTEO	6,0000	0,0000	6,0000	1977,4065	23/02/2026	0,00	1514,10	176,65	813,68	0,000000	319,7832	284,8562	219,1670	SP	VITRINE SOLUCOES CORPORATIVAS LTDA	06/01/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
08/01/2026	66381	LEGNA REPRESENTACAO COMERCIAL LTDA	200433.0158	CADEIRA NEWAY GRAFITE GIR SEMI MONT RELAX SLIM PU JD620 NY PU D50MM ML	11	NEWAY	3,0000	0,0000	3,0000	456,6667	28/01/2026	0,00	95,90	21,02	96,83	0,000000	223,4968	1,8500	39,9589	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
08/01/2026	66383	METALCO DO BRASIL LTDA	600184.0002	BANCO LIBRE SETOR CC (100028)	21	METALCO	2,0000	0,0000	2,0000	3044,9370	26/02/2026	0,00	730,79	88,42	407,29	0,000000	1236,1638	971,0150	465,7173	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
08/01/2026	66383	METALCO DO BRASIL LTDA	600184.0003	BANCO LIBRE SETOR(100028) CONVEXO GR R7016 FOSC MICR PE ARCO GR R7016	21	METALCO	2,0000	0,0000	2,0000	4838,4896	26/02/2026	0,00	1161,25	140,51	647,20	0,000000	1211,3474	971,0150	461,1273	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
08/01/2026	66391	METALCO DO BRASIL LTDA	501850	BICICLETARIO DF INOX ESCOVADO (CONJUNTO COM 3)	30	METALCO	40,0000	0,0000	40,0000	1170,8292	06/03/2026	0,00	5620,04	680,02	3132,20	0,000000	598,8409	285,8625	33,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
08/01/2026	66391	METALCO DO BRASIL LTDA	501942	BICICLETARIO DF INOX ESCOVADO (CONJUNTO COM 3)	30	METALCO	100,0000	0,0000	100,0000	1221,5379	06/03/2026	0,00	14658,61	1773,67	8169,63	0,000000	638,7741	285,8625	33,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
08/01/2026	66387	MARTIN MLADENOV	402240	ZODY II ESTRUTURA PRETA BASE PLASTICA BACK LOCK PAL BRACO 4D (SESZ2TM)	11	HAWORTH	1,0000	0,0000	1,0000	5765,6700	07/07/2026	0,00	714,37	83,35	383,90	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	08/01/2026	
08/01/2026	66387	MARTIN MLADENOV	501701	ZODY II S2TD-20-724A2A,6K_SH,X4_3,TR_UFM,TR_UFS,TR_UFS	301	HAWORTH	1,0000	1,0000	0,0000	5765,6700	07/07/2026	0,00	0,00	0,00	0,00	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	08/01/2026	
09/01/2026	66405	METALCO DO BRASIL LTDA	910224	BUCHA M20 X 60 X D28,58 (1.1/8") MICROFUNDIDA INOX 304 (900292)	9111	ITENS DE COMPRAS	8000,0000	0,0000	8000,0000	10,2500	08/07/2026	0,00	9840,11	1190,64	5484,15	7,543006	0,0000	0,0000	0,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66405	METALCO DO BRASIL LTDA	910525	BUCHA ACO MICROFUNDIDA INOX 304 M 20 X 85 X 26,6 MM (903925)	9111	ITENS DE COMPRAS	4035,0000	0,0000	4035,0000	9,0600	08/07/2026	0,00	4386,90	530,81	2444,94	6,665965	0,0000	0,0000	0,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66403	METALCO DO BRASIL LTDA	501487	ALCA FLOREIRA CLASSICA MODELO 1 E-COAT	31	ITENS ESPECIAIS	12,0000	0,0000	12,0000	17,1377	24/02/2026	0,00	24,68	2,99	13,75	0,000000	4,7064	1,7000	6,8626	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66403	METALCO DO BRASIL LTDA	501719.0001	ENCOSTO BANCO DOLOMITI 1800 (904297) MAD REFL CASTA DECK	31	ITENS ESPECIAIS	11,0000	0,0000	11,0000	189,4955	24/02/2026	0,00	250,14	30,27	139,41	0,000000	86,3546	21,3418	38,8200	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66403	METALCO DO BRASIL LTDA	501718.0001	ASSENTO BANCO DOLOMITI 1800 (904298) MAD REFL CASTA DECK	31	ITENS ESPECIAIS	11,0000	0,0000	11,0000	290,3333	24/02/2026	0,00	383,24	46,37	213,59	0,000000	135,8293	35,9128	52,3600	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66398	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	25	METALCO	1,0000	0,0000	1,0000	816,4157	30/01/2026	0,00	97,97	11,85	54,60	0,000000	260,3219	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66399	METALCO DO BRASIL LTDA	501621.0002	BEBEDOURO FUENTE PET S/TIGELA GR R7016 FOSC MICR ETIQUETA METALCO C/FI	32	METALCO	2,0000	0,0000	2,0000	1315,9464	18/02/2026	0,00	315,83	38,21	176,02	0,000000	694,0892	252,1000	123,7995	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66399	METALCO DO BRASIL LTDA	600253.0009	LIXEIRA BOX IRON 100 L GRAFITE R7016 PORTA GRAFITE R7016	25	METALCO	2,0000	0,0000	2,0000	1127,9156	18/02/2026	0,00	270,70	32,75	150,87	0,000000	292,1335	404,0300	181,6269	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66400	METALCO DO BRASIL LTDA	600168.0017	BICICLETARIO SPYRA 6 (100010) PRATA R9006	30	METALCO	1,0000	0,0000	1,0000	663,1604	28/01/2026	0,00	79,58	9,63	44,35	0,000000	282,6306	120,0000	109,4106	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66401	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	25	METALCO	1,0000	0,0000	1,0000	816,4157	30/01/2026	0,00	97,97	11,85	54,60	0,000000	260,3219	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66402	METALCO DO BRASIL LTDA	600208.0006	LIXEIRA BRAVO ECONOMICA DUPLA (100056) PR 9005 FM PR 9005 FM PR 9005 F	25	METALCO	29,0000	0,0000	29,0000	546,6674	24/02/2026	0,00	1902,42	230,19	1060,27	0,000000	127,5383	162,3232	123,2016	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66403	METALCO DO BRASIL LTDA	600217.0003	LIXEIRA BOX WOOD 100 L (100190) PR 9005 FM MAD REFL CASTA DECK	25	METALCO	3,0000	0,0000	3,0000	1056,8147	24/02/2026	0,00	380,46	46,03	212,04	0,000000	288,7749	344,7830	194,8177	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66403	METALCO DO BRASIL LTDA	600233.0005	BANCO IDEA L 1800MM C/ENCOSTO (200015) PR 9005 FM MAD REFL CASTA DECK	21	METALCO	4,0000	0,0000	4,0000	2132,9763	24/02/2026	0,00	1023,84	123,88	570,61	0,000000	1019,4161	570,8127	222,9874	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
09/01/2026	66395	RESERVA URBANA CONCEITO RESIDENCIAL	501246	MESA CONCRETUM ALT ESP 550MM	17	ITENS ESPECIAIS	1,0000	0,0000	1,0000	667,3600	23/02/2026	0,00	117,14	9,08	41,82	0,000000	115,8075	23,7268	15,9500	RS	COVOLAN REPRESENTACOES LTDA. - ME	10/02/2021	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
12/01/2026	66410	CARE PLUS MEDICINA ASSISTENCIAL LTDA	200449	CADEIRA ALOHA ACTIVE (SECMTM7)	11	HAWORTH	87,0000	0,0000	87,0000	4992,9200	13/07/2026	0,00	53820,18	6279,30	28922,85	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	13/12/2019	OUTROS CONSUM. FINAIS PESSOA J
13/01/2026	66416	METALDIFFER INDUSTRIA METALURGICA LTDA	402301	TINTA POLIESTER AMARELO RAL 1021 MICROTEXTURA	31	OUTROS	25,0000	0,0000	25,0000	59,0000	13/07/2026	0,00	250,75	20,20	93,04	0,000000	37,4540	0,0000	0,0000	RS	VENDEDOR INTERNO - 1	27/04/2012	OUTROS CONSUM. FINAIS PESSOA J
13/01/2026	66420	LAVVI CAPRI EMPREENDIMENTOS IMOBILIARIOS LTDA.	600044.0049	BEBEDOURO FONTIS DG CZ R7012 FOSC MICR ETIQUETA CITY C/FILTRO	32	FONTIS	1,0000	0,0000	1,0000	3489,7440	03/02/2026	268,11	439,71	45,90	211,43	0,000000	753,5311	252,1000	124,8795	SP	GBSP REPRESENTACOES LTDA	13/01/2026	CONSTRUTORAS/INCORPORADORAS
14/01/2026	66425	LEGNA REPRESENTACAO COMERCIAL LTDA	600034.0040	BANCO LENA WB D - 1800 GR R7016 FOSC MICR MAD REFL CASTA DECK	21	LENA	12,0000	0,0000	12,0000	1404,9935	26/02/2026	0,00	1180,19	258,72	1191,66	0,000000	349,5055	150,0515	107,7201	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
14/01/2026	66428	SERVICO SOCIAL DO COMERCIO - SESC	200030.1065	CADEIRA TORINO BAIXA SINCRON I S/B CAIXA PR SPT CP AZ 1098	11	TORINO	2,0000	0,0000	2,0000	1149,6368	10/03/2026	221,18	284,88	29,59	136,28	0,000000	306,4967	11,3068	73,9269	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	14/11/2016	EMPRESAS DE ECONOMIA MISTA
14/01/2026	66428	SERVICO SOCIAL DO COMERCIO - SESC	200030.1096	CADEIRA TORINO BAIXA SINCRON I SLIM PU B620 NY NY D50MM CP AZ 1098	11	TORINO	13,0000	0,0000	13,0000	973,3656	10/03/2026	1217,24	1567,80	162,83	750,02	0,000000	277,6670	5,3068	44,0648	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	14/11/2016	EMPRESAS DE ECONOMIA MISTA
14/01/2026	66428	SERVICO SOCIAL DO COMERCIO - SESC	200030.1044	CADEIRA TORINO BAIXA SINCRON I S/B B620 NY NY D50MM CP PR 1011	11	TORINO	9,0000	0,0000	9,0000	850,3631	10/03/2026	736,21	948,24	98,49	453,63	0,000000	228,0989	5,3068	44,0648	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	14/11/2016	EMPRESAS DE ECONOMIA MISTA
14/01/2026	66428	SERVICO SOCIAL DO COMERCIO - SESC	200031.0313	CADEIRA TORINO FIXA 4 PES S/B PR 9005 FM CP AZ 1098	11	TORINO	6,0000	0,0000	6,0000	709,9273	10/03/2026	409,75	527,76	54,81	252,48	0,000000	147,5511	18,6000	61,1832	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	14/11/2016	EMPRESAS DE ECONOMIA MISTA
14/01/2026	66426	JLL CORPORATE SOLUTIONS  SERVICOS DE CONSERVACAO E MANUTENCAO DE IMOVE	402300	TS00-76CN,H-AE,HP-AE- TAMPO LAM AMAD 52"DX 69,33"W, MAPLE FINISH H-AE	11	HAWORTH	1,0000	0,0000	0,0000	24892,4800	30/04/2026	0,00	2987,10	361,44	1664,81	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	14/01/2026	
16/01/2026	66437	FRANCESCO TREMOLADA	200268.0102	CADEIRA WIRE WORKS C/AP CAB PR 9005 FM SLIM PU JD700 NY PU D50MM SN PR	11	WIRE WORKS	1,0000	0,0000	1,0000	944,0600	15/07/2026	0,00	116,97	13,65	62,86	0,000000	380,7296	12,3624	70,8552	SP	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	14/05/2012	OUTROS CONSUM. FINAIS PESSOA F
16/01/2026	66440	VOKKAN PORTO BELO II URBANISMO SPE LTDA	501747.0004	AGILITY - RAMPA 15 VD R6027 FOSC MICR	31	AGILITY	2,0000	0,0000	2,0000	3394,4393	24/02/2026	356,42	855,40	92,02	423,86	0,000000	1385,3228	394,2250	155,7720	SC	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
16/01/2026	66440	VOKKAN PORTO BELO II URBANISMO SPE LTDA	501671.0004	AGILITY - TUNEL VD R6027 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	3107,0652	24/02/2026	163,12	391,49	42,12	193,99	0,000000	959,2988	360,7500	122,0580	SC	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
16/01/2026	66440	VOKKAN PORTO BELO II URBANISMO SPE LTDA	600117.0046	BEBEDOURO FONTIS A CORTEIN ETQ CITY C/FILTRO	32	FONTIS	1,0000	0,0000	1,0000	1933,9685	24/02/2026	101,53	243,68	26,21	120,75	0,000000	459,3664	220,9000	114,0219	SC	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
16/01/2026	66440	VOKKAN PORTO BELO II URBANISMO SPE LTDA	501668.0004	AGILITY - ZIG ZAG AZ R5010 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	3134,8499	24/02/2026	164,58	394,99	42,49	195,72	0,000000	981,3825	204,0000	148,0170	SC	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
16/01/2026	66440	VOKKAN PORTO BELO II URBANISMO SPE LTDA	501753.0004	AGILITY - ARO DE SALTO AZ R5010 FOSC MICR	31	AGILITY	3,0000	0,0000	3,0000	3073,5711	24/02/2026	484,09	1161,81	124,98	575,69	0,000000	662,0241	205,0000	212,3973	SC	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
16/01/2026	66444	CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E	600275.0006	BANCO LENA WA - 1200 GR R7016 FOSC MICR MAD REFL CASTA DECK LISO	21	LENA	2,0000	0,0000	2,0000	2383,1705	19/02/2026	0,00	590,55	68,90	317,36	0,000000	280,4073	120,1212	144,5975	SP	VENDEDOR INTERNO - 3	16/01/2026	ESCOLAS/UNIVERSIDADES
16/01/2026	66435	LUXION ILUMINACAO IND E COM LTDA	501910	TINTA POLIESTER BEGE RAL 1013 MICROTEXTURA	31	OUTROS	25,0000	0,0000	25,0000	45,9992	15/07/2026	0,00	195,50	15,75	72,54	0,000000	27,2800	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	04/10/2013	OUTRAS INDUSTRIAS
16/01/2026	66435	LUXION ILUMINACAO IND E COM LTDA	501911	TINTA POLIESTER VERMELHO RAL 3003 MICROTEXTURA	31	OUTROS	25,0000	0,0000	25,0000	58,9957	15/07/2026	0,00	250,73	20,20	93,04	0,000000	35,5828	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	04/10/2013	OUTRAS INDUSTRIAS
16/01/2026	66436	BBS LTDA	600128.0019	MESA WAVE W LA 2004 FM MAD NOB CASTA DECK	31	WAVE	2,0000	0,0000	2,0000	9061,7297	25/02/2026	0,00	1332,07	277,06	1276,15	0,000000	1508,3254	653,6000	199,6749	PI	VENDEDOR INTERNO - 5	16/01/2026	ESCOLAS/UNIVERSIDADES
19/01/2026	66446	MINISTERIO DA INTEGRACAO E DO DESENVOLVIMENTO REGIONAL	502019	CADEIRA REFEITORIO MATERIAL POLIPROPILENO	11	VERSATIL	77,0000	73,0000	4,0000	363,1961	03/02/2026	85,23	105,00	20,83	95,95	0,000000	148,4513	0,0000	0,0000	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	03/04/2025	ORGAO PUBLICO FEDERAL
20/01/2026	66463	METALCO DO BRASIL LTDA	600117.0036	BEBEDOURO FONTIS A GR 7016 FM ETQ METLC C/FILTRO	32	FONTIS	3,0000	0,0000	3,0000	1575,9746	11/02/2026	0,00	567,36	68,65	316,20	0,000000	459,5202	220,9000	114,0219	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66464	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	31	ITENS ESPECIAIS	12,0000	0,0000	12,0000	5,6384	25/02/2026	0,00	8,12	0,98	4,53	0,000000	1,2169	0,0000	0,9490	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66461	METALCO DO BRASIL LTDA	600207.0007	LIXEIRA BRAVO ECONOMICA SIMPLES (100055) GR R7016 FOSC MICR	25	METALCO	20,0000	0,0000	20,0000	559,8570	23/02/2026	0,00	1343,67	162,58	748,86	0,000000	75,6371	107,4816	69,6048	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66462	METALCO DO BRASIL LTDA	600168.0012	BICICLETARIO SPYRA 6 (100010) LARANJA R2004	30	METALCO	2,0000	0,0000	2,0000	1062,5957	09/02/2026	0,00	255,03	30,86	142,13	0,000000	282,6306	120,0000	109,4106	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66464	METALCO DO BRASIL LTDA	600216.0014	LIXEIRA BOX WOOD A  50 L (100189) CORTEIN MAD REFL IN UV GLAS	25	METALCO	34,0000	0,0000	34,0000	1285,5664	25/02/2026	0,00	5245,17	634,66	2923,27	0,000000	261,7847	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66464	METALCO DO BRASIL LTDA	600191.0007	BICICLETARIO GUARDIA (100038) CORTEIN	30	METALCO	6,0000	0,0000	6,0000	423,6923	25/02/2026	0,00	305,06	36,91	170,02	0,000000	69,2853	57,0965	79,1906	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66464	METALCO DO BRASIL LTDA	500391.0001	ASSENTO BANCO OASIS MONTADO GR 7016 FM MAD REFL IN UV GLAS	21	OUTROS	6,0000	0,0000	6,0000	496,5713	25/02/2026	0,00	357,54	43,26	199,26	0,000000	27,5134	118,3300	67,7330	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
20/01/2026	66464	METALCO DO BRASIL LTDA	600258.0009	MESA AIR L CORTEIN MAD REFL IN UV GLAS C/FIXACAO	31	PIC NIC	4,0000	0,0000	4,0000	5650,8016	25/02/2026	0,00	2712,41	328,20	1511,70	0,000000	1459,7472	749,5554	493,5722	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
21/01/2026	66474	METALCO DO BRASIL LTDA	502023.0001	BANCO COM FLOREIRA CHILE 1400 GR 7016 FM MAD REFL IN UV GLAS	21	METALCO	1,0000	0,0000	1,0000	3451,6000	10/03/2026	0,00	414,20	50,12	230,84	0,000000	649,2762	290,8130	153,9850	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
21/01/2026	66474	METALCO DO BRASIL LTDA	502022.0001	BANCO CHILE 400 GR 7016 FM MAD REFL IN UV GLAS	21	METALCO	1,0000	0,0000	1,0000	1175,0100	10/03/2026	0,00	141,00	17,06	78,58	0,000000	95,6655	78,0000	70,9060	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
21/01/2026	66472	APPLE COMPUTER BRASIL LTDA	ADM-0121	PRESTACAO DE SERVICO DE MONTAGEM -ISSQN	41	SERVICO	1,0000	0,0000	1,0000	4739,3400	20/07/2026	0,00	0,00	78,20	360,19	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	28/01/2020	OUTROS CONSUM. FINAIS PESSOA J
21/01/2026	66470	CHQ GESTAO EMPRESARIAL E FRANCHISING LTDA	600467.0009	MESA TOP SPIN LA R2004 FOSC MICR	31	TOP SPIN	1,0000	0,0000	1,0000	9624,8100	04/03/2026	0,00	1192,51	139,13	640,85	0,000000	3556,1116	1280,6100	276,1004	SP	DWORKIN COMERCIO DE MOVEIS LTDA	21/01/2026	HOTÉIS/RESTAURANTES/CAFÉ
21/01/2026	66470	CHQ GESTAO EMPRESARIAL E FRANCHISING LTDA	402225.0005	NOVA MESA CONCRETUM TMP DE ACO BR 9010 FM E-COAT	17	CONCRETUM	2,0000	0,0000	2,0000	699,5520	04/03/2026	0,00	173,35	20,22	93,16	0,000000	277,1736	18,0000	35,3810	SP	DWORKIN COMERCIO DE MOVEIS LTDA	21/01/2026	HOTÉIS/RESTAURANTES/CAFÉ
22/01/2026	66491	CADERODE MOVEIS PARA ESCRITORIO LTDA	400592	KIT COMPONENTE P/MECANISMO MLK	31	OUTROS	300,0000	0,0000	300,0000	15,6364	02/02/2026	0,00	562,92	68,11	313,73	0,000000	2,3549	1,3068	0,0000	RS	COVOLAN REPRESENTACOES LTDA. - ME	21/06/2005	INDUSTRIA DE MÓVEIS CORPORATIV
