Emissão	Nota	Cliente	Razão social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas Acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família de itens	Linha de itens - Descrição (Linha)	Custo MO	Preço de custo	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF Destino	Data de emissão pedido	Grupo de clientes	Família de clientes	Cliente - Data de cadastro	Representante - Razão social (Representante)	Nota (Série)
20/03/2026	7501	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	300125.0002	BANCO STONE M	3149,6964	10,0000	31496,96	0,00	0,00	0,00	2204,79	2226,20	483,32	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	233,7400	0,000000	0,0000	1302,6853	PERNAMBUCO	0,00	0,00	06/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
20/03/2026	7501	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	200098.0002	BREAK TIME WA GR R7016 FOSC MICR MAD REFL CASTA DECK	517,9898	96,0000	49727,02	0,00	0,00	0,00	3480,89	3514,71	763,06	0,00	PRODUTOS EM MADEIRA	BANCO	BREAK TIME	MOBILIARIO URBANO	0,0000	0,000000	0,0000	414,5101	PERNAMBUCO	0,00	0,00	06/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
20/03/2026	7501	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	200109.0001	MESA BREAK TIME TW A GR R7016 FOSC MICR MAD REFL CASTA DECK	1072,6987	24,0000	25744,77	0,00	0,00	0,00	1802,13	1819,64	395,05	0,00	PRODUTOS EM MADEIRA	BANCO	BREAK TIME	MOBILIARIO URBANO	0,0000	0,000000	0,0000	908,3275	PERNAMBUCO	0,00	0,00	06/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100193.0020	BEBEDOURO FUENTE PT CZ R7012 FOSC MICR C/FILTRO	8587,3047	1,0000	8587,30	0,00	0,00	0,00	631,17	493,31	107,10	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1303,2000	ALAGOAS	1717,46	1360,39	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300006.0017	BALIZADOR BOLA CT BC VERNIZ C/ FIX C/EMB	650,0000	4,0000	2600,00	0,00	0,00	0,00	182,00	151,66	32,93	0,00	PRODUTOS DE CONCRETO	BALIZADOR	BOLA	MOBILIARIO URBANO	49,5000	0,000000	0,0000	115,1152	ALAGOAS	520,00	392,28	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	200071.0008	BANCO YOO PARA MESA DE JOGOS CZ 7012 FM MAD REFL CASTA DECK	1179,6610	1,0000	1179,66	0,00	0,00	0,00	85,26	68,13	14,79	0,00	PRODUTOS EM MADEIRA	BANCO	YOO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	248,1225	ALAGOAS	235,93	183,77	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100224.0004	LUMINARIA STELLA L 4 MT CZ 7001 FM SIMPLES	4797,7047	1,0000	4797,70	0,00	0,00	0,00	352,63	275,61	59,84	0,00	PRODUTOS DE ACO	LUMINARIA	STELLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	ALAGOAS	959,54	760,05	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100234.0004	LUMINARIA STELLA T 4M DUPLA CINZA R7001	6909,7047	6,0000	41458,23	0,00	0,00	0,00	3047,18	2381,63	517,06	0,00	PRODUTOS DE ACO	LUMINARIA	STELLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2040,4824	ALAGOAS	8291,64	6567,76	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100054.0008	LUMINARIA TOSCANA 3MT CZ R7001 FOSC MICR	5714,2857	1,0000	5714,29	0,00	0,00	0,00	420,00	328,27	71,27	0,00	PRODUTOS DE ACO	LUMINARIA	TOSCANA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	867,0800	ALAGOAS	1142,85	905,25	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7504	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300134.0003	BANCO ONDA D COM USB MONT CT BC HIDROR	8000,0000	1,0000	8000,00	0,00	0,00	0,00	560,00	466,64	101,31	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	191,5500	0,000000	0,0000	1337,9938	ALAGOAS	1600,00	1207,00	20/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
23/03/2026	7506	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300049.0046	BANCO DIAMANTE CURVO - LEGNO CT BC VERNIZ PE C GR 7016 FM MAD	16000,0000	9,0000	144000,00	0,00	0,00	0,00	10080,00	8399,52	1823,58	0,00	PRODUTOS DE CONCRETO	BANCO	DIAMANTE	MOBILIARIO URBANO	225,0750	0,000000	0,0000	2541,0706	ALAGOAS	28800,00	21726,00	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
24/03/2026	7507	1670	LUCIDI LEONICE STEFFEN FUHR	100193.0019	BEBEDOURO FUENTE PT PR R9005 FOSC MICR C/FILTRO	3404,3520	1,0000	3404,35	0,00	0,00	0,00	578,74	214,75	46,62	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1950,6200	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
24/03/2026	7507	1670	LUCIDI LEONICE STEFFEN FUHR	200089.0005	BANCO COBRA D - R: 2,5M PR R9005 FOSC MICR MAD REFL CASTA DECK	2766,8636	3,0000	8300,59	0,00	0,00	0,00	1411,10	523,60	113,68	0,00	PRODUTOS EM MADEIRA	BANCO	COBRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1193,5100	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
24/03/2026	7507	1670	LUCIDI LEONICE STEFFEN FUHR	200088.0004	BANCO COBRA B - RETO 2M PR R9005 FOSC MICR MAD REFL CASTA DECK	3629,3040	4,0000	14517,22	0,00	0,00	0,00	2467,93	915,75	198,81	0,00	PRODUTOS EM MADEIRA	BANCO	COBRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1552,8875	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
24/03/2026	7507	1670	LUCIDI LEONICE STEFFEN FUHR	100264.0003	BALIZADOR QUICK FIXO A PR R9005 FOSC MICR	470,0068	11,0000	5170,07	0,00	0,00	0,00	878,91	326,13	70,80	0,00	PRODUTOS DE ACO	BALIZADOR	QUICK	MOBILIARIO URBANO	0,0000	0,000000	0,0000	221,4118	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
24/03/2026	7507	1670	LUCIDI LEONICE STEFFEN FUHR	100060.0004	LIXEIRA BRAVO COLONIAL DUPLA PR R9005 FOSC MICR PR 9005 FM PR 9005 FM	2356,9500	5,0000	11784,75	0,00	0,00	0,00	2003,41	743,38	161,39	0,00	PRODUTOS DE ACO	LIXEIRA	BRAVO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	997,1520	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
25/03/2026	7509	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300090.0004	BANCO VOLTA TRIANGULO CT BC VERNIZ	38196,3800	3,0000	114589,14	0,00	0,00	0,00	8021,24	6683,98	1451,13	0,00	PRODUTOS DE CONCRETO	BANCO	VOLTA	MOBILIARIO URBANO	1279,3450	0,000000	0,0000	6369,5646	ALAGOAS	22917,82	17288,64	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
25/03/2026	7509	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300049.0046	BANCO DIAMANTE CURVO - LEGNO CT BC VERNIZ PE C GR 7016 FM MAD	16000,0000	2,0000	32000,00	0,00	0,00	0,00	2240,00	1866,56	405,24	0,00	PRODUTOS DE CONCRETO	BANCO	DIAMANTE	MOBILIARIO URBANO	225,0750	0,000000	0,0000	2541,0706	ALAGOAS	6400,00	4828,00	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
25/03/2026	7509	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300124.0004	BANCO STONE P CT BC VERNIZ	9700,0000	1,0000	9700,00	0,00	0,00	0,00	679,00	565,80	122,84	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	193,7300	0,000000	0,0000	689,3810	ALAGOAS	1940,00	1463,49	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300049.0052	BANCO DIAMANTE CURVO - LEGNO CT BC VERNIZ PE C CZ R7012 MAD RE	16000,0000	10,0000	160000,00	0,00	0,00	0,00	11200,00	9332,80	2026,20	0,00	PRODUTOS DE CONCRETO	BANCO	DIAMANTE	MOBILIARIO URBANO	225,0750	0,000000	0,0000	1678,7578	ALAGOAS	32000,00	24140,00	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300134.0003	BANCO ONDA D COM USB MONT CT BC HIDROR	8000,0000	1,0000	8000,00	0,00	0,00	0,00	560,00	466,64	101,31	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	191,5500	0,000000	0,0000	1337,9938	ALAGOAS	1600,00	1207,00	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100193.0020	BEBEDOURO FUENTE PT CZ R7012 FOSC MICR C/FILTRO	8587,3047	1,0000	8587,30	0,00	0,00	0,00	631,17	493,31	107,10	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1303,2000	ALAGOAS	1717,46	1360,39	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	200071.0008	BANCO YOO PARA MESA DE JOGOS CZ 7012 FM MAD REFL CASTA DECK	1179,6610	2,0000	2359,32	0,00	0,00	0,00	170,52	136,26	29,58	0,00	PRODUTOS EM MADEIRA	BANCO	YOO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	248,1225	ALAGOAS	471,86	367,53	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100224.0004	LUMINARIA STELLA L 4 MT CZ 7001 FM SIMPLES	4797,7047	4,0000	19190,82	0,00	0,00	0,00	1410,53	1102,44	239,35	0,00	PRODUTOS DE ACO	LUMINARIA	STELLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	ALAGOAS	3838,16	3040,19	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7513	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300090.0004	BANCO VOLTA TRIANGULO CT BC VERNIZ	38196,3800	2,0000	76392,76	0,00	0,00	0,00	5347,49	4455,99	967,42	0,00	PRODUTOS DE CONCRETO	BANCO	VOLTA	MOBILIARIO URBANO	1279,3450	0,000000	0,0000	6369,5646	ALAGOAS	15278,55	11525,76	19/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7516	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300090.0004	BANCO VOLTA TRIANGULO CT BC VERNIZ	38196,3800	1,0000	38196,38	0,00	0,00	0,00	2673,75	2227,99	483,71	0,00	PRODUTOS DE CONCRETO	BANCO	VOLTA	MOBILIARIO URBANO	1279,3450	0,000000	0,0000	6369,5646	ALAGOAS	7639,27	5762,88	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7514	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100054.0005	LUMINARIA TOSCANA 3MT GR R7016 FOSC MICR	5714,2857	1,0000	5714,29	0,00	0,00	0,00	420,00	328,27	71,27	0,00	PRODUTOS DE ACO	LUMINARIA	TOSCANA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	887,1885	ALAGOAS	1142,85	905,25	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7514	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100193.0014	BEBEDOURO FLUENTE PET GR R7016 FOSC MICR C/FILTRO	8587,3047	1,0000	8587,30	0,00	0,00	0,00	631,17	493,31	107,10	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1326,6000	ALAGOAS	1717,46	1360,39	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7516	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	200071.0006	BANCO YOO PARA MESA DE JOGOS GR 7016 FM MAD REFL CASTA DECK	1179,6610	1,0000	1179,66	0,00	0,00	0,00	85,26	68,13	14,79	0,00	PRODUTOS EM MADEIRA	BANCO	YOO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	253,0583	ALAGOAS	235,93	183,77	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7516	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300019.0006	BICICLETARIO PB 1 CT BC VERNIZ	750,0000	1,0000	750,00	0,00	0,00	0,00	52,50	43,75	9,50	0,00	PRODUTOS DE CONCRETO	BICICLETARIO	PB1	MOBILIARIO URBANO	73,3100	0,000000	0,0000	91,4984	ALAGOAS	150,00	113,16	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7516	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300006.0017	BALIZADOR BOLA CT BC VERNIZ C/ FIX C/EMB	650,0000	1,0000	650,00	0,00	0,00	0,00	45,50	37,91	8,23	0,00	PRODUTOS DE CONCRETO	BALIZADOR	BOLA	MOBILIARIO URBANO	49,5000	0,000000	0,0000	115,1152	ALAGOAS	130,00	98,07	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7516	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100234.0003	LUMINARIA STELLA T 4M DUPLA GR R7016 FOSC MICR	6909,7047	2,0000	13819,41	0,00	0,00	0,00	1015,73	793,88	172,35	0,00	PRODUTOS DE ACO	LUMINARIA	STELLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2040,4824	ALAGOAS	2763,88	2189,25	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7514	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300090.0004	BANCO VOLTA TRIANGULO CT BC VERNIZ	38196,3800	5,0000	190981,90	0,00	0,00	0,00	13368,73	11139,98	2418,55	0,00	PRODUTOS DE CONCRETO	BANCO	VOLTA	MOBILIARIO URBANO	1279,3450	0,000000	0,0000	6369,5646	ALAGOAS	38196,38	28814,39	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7514	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	100224.0005	LUMINARIA STELLA L 4 MT GR 7016 FM SIMPLES	4797,7047	1,0000	4797,70	0,00	0,00	0,00	352,63	275,61	59,84	0,00	PRODUTOS DE ACO	LUMINARIA	STELLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	ALAGOAS	959,54	760,05	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7514	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	500781	BALIZADOR	828,5714	1,0000	828,57	0,00	0,00	0,00	60,90	47,60	10,33	0,00	PRODUTOS DE ACO	BALIZADOR	BITTA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	ALAGOAS	165,71	131,26	25/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7515	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300066.0015	BANCO DEMETRA 1800 POWER LIGHT CT BC VERNIZ C/SIST ILUM C/USB	5048,0000	2,0000	10096,00	0,00	0,00	0,00	706,72	588,90	127,85	0,00	PRODUTOS DE CONCRETO	BANCO	DEMETRA	MOBILIARIO URBANO	291,0000	0,000000	0,0000	1515,6772	ALAGOAS	2019,20	1523,23	11/03/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7515	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300054.0029	BANCO DIAMANTE MODULAR - LEGNO ASSENTO DUPLO CT BC VERNIZ PE C GR 7016	16000,0000	5,0000	80000,00	0,00	0,00	0,00	5600,00	4666,40	1013,10	0,00	PRODUTOS DE CONCRETO	BANCO	DIAMANTE	MOBILIARIO URBANO	216,5500	0,000000	0,0000	2645,0903	ALAGOAS	16000,00	12070,00	11/03/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
26/03/2026	7515	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300002.0027	BANCO DIAMANTE CURVO CT BC VERNIZ PE C GR R7016 FOSC MICR	6500,0000	7,0000	45500,00	0,00	0,00	0,00	3185,00	2654,02	576,20	0,00	PRODUTOS DE CONCRETO	BANCO	DIAMANTE	MOBILIARIO URBANO	218,8250	0,000000	0,0000	1847,8028	ALAGOAS	9100,00	6864,81	11/03/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
27/03/2026	7519	1667	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	300147.0006	MESA AIR C CT CZ AM 1028 FM	6780,7000	2,0000	13561,40	0,00	0,00	0,00	2305,44	855,45	185,72	0,00	PRODUTOS DE CONCRETO	MESA	AIR/PIC NIC	MOBILIARIO URBANO	299,1800	0,000000	0,0000	2110,0201	RIO GRANDE DO SUL	67,80	0,00	20/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	20/01/2026	VENDEDOR INTERNO - 3	1
27/03/2026	7519	1667	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	300132.0005	BANCO JASPER CT CZ VERNIZ	2531,8565	5,0000	12659,28	0,00	0,00	0,00	2152,08	798,55	173,37	0,00	PRODUTOS DE CONCRETO	BANCO	JASPER	MOBILIARIO URBANO	123,6000	0,000000	0,0000	656,5981	RIO GRANDE DO SUL	63,29	0,00	20/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	20/01/2026	VENDEDOR INTERNO - 3	1
27/03/2026	7519	1667	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	500702.0002	BANCO JASPER C/ ENCOSTO CT CZ VERNIZ	3830,3600	5,0000	19151,80	0,00	0,00	0,00	3255,81	1208,10	262,28	0,00	PRODUTOS DE CONCRETO	BANCO	JASPER	MOBILIARIO URBANO	228,4500	0,000000	0,0000	922,6206	RIO GRANDE DO SUL	95,75	0,00	20/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	20/01/2026	VENDEDOR INTERNO - 3	1
27/03/2026	7520	1670	LUCIDI LEONICE STEFFEN FUHR	300128.0001	BANCO ONDA A CT CZ VERNIZ	2562,0588	5,0000	12810,29	0,00	0,00	0,00	2177,75	808,07	175,44	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	186,0900	0,000000	0,0000	842,1391	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
27/03/2026	7520	1670	LUCIDI LEONICE STEFFEN FUHR	300129.0002	BANCO ONDA C CT CZ VERNIZ	2402,8768	10,0000	24028,77	0,00	0,00	0,00	4084,89	1515,73	329,07	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	185,3000	0,000000	0,0000	889,9832	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	27/01/2026	VENDEDOR INTERNO - 3	1
27/03/2026	7529	1673	PLEWADES EMPREENDIMENTOS IMOBILIARIOS LTDA	100189.0032	LIXEIRA BOX WOOD A - 50L PR R9005 FOSC MICR MAD REFL CASTA DECK	2998,2586	1,0000	2998,26	0,00	0,00	0,00	377,78	181,65	39,44	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1149,0900	SAO PAULO	0,00	230,35	30/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/01/2026	VENDEDOR INTERNO - 5	1
27/03/2026	7529	1673	PLEWADES EMPREENDIMENTOS IMOBILIARIOS LTDA	500420.0002	LIXEIRA BOX WOOD 100L COMPARTIMENTO DUPLO PR 9005 FM MAD REFL CASTA DE	3734,0141	3,0000	11202,04	0,00	0,00	0,00	1411,46	678,68	147,34	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1506,6600	SAO PAULO	0,00	860,64	30/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/01/2026	VENDEDOR INTERNO - 5	1
