Data de emissão	Nota	Cliente	Razão Social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família	Linha	Custo MO	Custo Revenda	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF DEST	Data do Pedido	Grupo de clientes	Família de clientes	Data de cad. clie.	Representante - Razão social (Representante)
12/01/2026	94161	6555	MIGRATIO GESTAO E COMERCIALIZACAO DE ENERGIA ELETRICA LTDA.	501732	ENERGIA ELETRICA	365,8900	7,3450	2687,46	0,00	0,00	0,00	0,00	204,25	44,34	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,0000	0,000000	0,0000	16,1353	SAO PAULO	0,00	0,00	19/04/2012	CONSUMIDOR FINAL		12/12/2023	VENDEDOR INTERNO - 1
12/01/2026	94169	7142	MARTIN MLADENOV	402240	ZODY II ESTRUTURA PRETA BASE PLASTICA BACK LOCK PAL BRACO 4D (SESZ2TM)	5765,6700	1,0000	5765,67	0,00	0,00	0,00	714,37	383,90	83,35	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	08/01/2026	SUDESTE		08/01/2026	VENDEDOR INTERNO - 4
12/01/2026	94167	3949	CARE PLUS MEDICINA ASSISTENCIAL LTDA	200449	CADEIRA ALOHA ACTIVE (SECMTM7)	4992,9200	87,0000	434384,04	0,00	0,01	0,00	53820,18	28922,85	6279,30	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	12/01/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	13/12/2019	VENDEDOR INTERNO - 4
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	501693.0005	ESTRUTURA BICICLETARIO SPYRA CL 6 + BARRA ROSCADA CORTEIN	816,4600	4,0000	3265,84	0,00	0,00	0,00	391,90	218,42	47,42	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	94,9744	0,000000	156,1500	140,3620	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	600191.0007	BICICLETARIO GUARDIA (100038) CORTEIN	442,1600	12,0000	5305,92	0,00	0,00	0,00	636,72	354,86	77,04	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	79,1906	0,000000	57,0965	69,2853	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	600187.0032	LIXEIRA SPENCER (100034) ACO CORTEIN ACO CORTEIN	842,9300	6,0000	5057,58	0,00	0,00	0,00	606,92	338,25	73,44	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	151,8544	0,000000	116,0950	148,6952	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	501813.0001	CONJ. FERRAGEM OMP MESA PING PONG TABLE(904733) PR R9005 FOSC MICR	1430,5200	2,0000	2861,04	0,00	0,00	0,00	343,33	191,35	41,54	0,00	MOBILIARIO CORPORATIVO	MESA	MESA	VERSATIL	121,0608	0,000000	232,0000	327,4844	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	501434.0005	CONJUNTO METALICO TAMPA E ARO LIXEIRA DOHA CORTEIN	568,8000	14,0000	7963,20	0,00	0,00	0,00	955,59	532,58	115,63	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	56,2233	0,000000	85,4412	116,4114	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94177	5734	METALCO DO BRASIL LTDA	501966	CJ FIXACAO M8X100 ESPECIAL SMARTBEAM (904985)	15,5400	16,0000	248,64	0,00	0,00	0,00	29,84	16,63	3,61	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	4,6923	0,000000	0,0000	2,8975	RIO GRANDE DO SUL	0,00	0,00	22/10/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94172	1863	ASSOCIACAO AVENTURA DE CONSTRUIR	200029.1148	CADEIRA TORINO ALTA SINCRON I SLIM PP B620 NY PU D50MM CP PR 1011	603,3000	4,0000	2413,20	0,00	0,00	0,00	299,00	160,68	34,88	0,00	MOBILIARIO CORPORATIVO	CADEIRA	TORINO	CORPORATIVO	48,2486	0,000000	5,3068	299,1262	SAO PAULO	0,00	0,00	19/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	23/05/2016	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/01/2026	94171	7079	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL	501974.0001	SHAOLIN CA CT CZ VERNIZ	892,0000	5,0000	4460,00	0,00	0,00	0,00	758,20	281,34	61,08	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	342,6304	RIO GRANDE DO SUL	669,00	0,00	11/11/2025	CONSUMIDOR FINAL	EMPRESAS DE ECONOMIA MISTA	13/10/2025	R. GALVANI COMERCIAL LTDA
13/01/2026	94178	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	3180,0000	3816,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
13/01/2026	94173	7133	FABRICIO RIBEIRO BERTELLI	402220	MECANISMO PARA CADEIRA ZODY COM FOWARD TILT PRETO  (2593-5407)	879,5300	1,0000	879,53	0,00	0,00	0,00	108,97	58,56	12,71	0,00	OUTROS	OUTROS	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	16/12/2025	SUDESTE		16/12/2025	VENDEDOR INTERNO - 4
13/01/2026	94170	7134	RICARDO MATUCCI	402240	ZODY II ESTRUTURA PRETA BASE PLASTICA BACK LOCK PAL BRACO 4D (SESZ2TM)	5592,7000	1,0000	5592,70	0,00	0,00	0,00	692,94	372,38	80,85	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	17/12/2025	SUDESTE		16/12/2025	VENDEDOR INTERNO - 4
13/01/2026	94173	7133	FABRICIO RIBEIRO BERTELLI	402240	ZODY II ESTRUTURA PRETA BASE PLASTICA BACK LOCK PAL BRACO 4D (SESZ2TM)	5620,5200	1,0000	5620,52	0,00	0,00	0,00	696,38	374,23	81,25	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	16/12/2025	SUDESTE		16/12/2025	VENDEDOR INTERNO - 4
14/01/2026	94189	5734	METALCO DO BRASIL LTDA	501435.0003	CONJUNTO METALICO ARO LIXEIRA DOHA GR 7016 FM	109,5600	23,0000	2519,88	0,00	0,00	0,00	302,39	168,53	36,59	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	19,4229	0,000000	24,8150	9,0164	RIO GRANDE DO SUL	0,00	0,00	18/07/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
14/01/2026	94188	7101	AGRO AMAZONIA PRODUTOS AGROPECUARIOS S.A.	600127.0021	MESA NOALE WC - 1800 GR 7016 FM MAD REFL CASTA DECK	1739,9220	6,0000	10439,53	0,00	0,00	0,00	1252,74	698,20	151,58	0,00	MOBILIARIO URBANO	MESA	NOALE	MOBILIARIO URBANO	114,8972	0,000000	187,4515	358,5767	MINAS GERAIS	0,00	0,00	03/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	03/11/2025	VENDEDOR INTERNO - 3
14/01/2026	94188	7101	AGRO AMAZONIA PRODUTOS AGROPECUARIOS S.A.	600028.0038	BANCO NOALE WA - 1800 GR 7016 FM MAD REFL CASTA DECK	1269,8280	12,0000	15237,94	0,00	0,00	0,00	1828,55	1019,11	221,25	0,00	MOBILIARIO URBANO	BANCO	NOALE	MOBILIARIO URBANO	94,5060	0,000000	96,2109	223,3066	MINAS GERAIS	0,00	0,00	03/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	03/11/2025	VENDEDOR INTERNO - 3
15/01/2026	94200	7127	PALFINGER MARINE DO BRASIL LTDA	200268.0101	CADEIRA WIRE WORKS C/AP CAB PR 9005 FM SLIM PP JD700 NY NY D50MM SN PR	861,7840	16,0000	13788,54	0,00	0,00	0,00	1708,40	918,09	199,32	0,00	MOBILIARIO CORPORATIVO	CADEIRA	WIRE WORKS	CORPORATIVO	70,8552	0,000000	12,3624	355,1455	RIO DE JANEIRO	0,00	0,00	10/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	10/12/2025	MAIA MOVEIS DE ESCRITORIOS LTDA
15/01/2026	94199	5734	METALCO DO BRASIL LTDA	910224	BUCHA M20 X 60 X D28,58 (1.1/8") MICROFUNDIDA INOX 304 (900292)	10,2500	8000,0000	82000,00	0,00	0,00	0,00	9840,11	5484,15	1190,64	0,00	OUTRAS MATERIAS PRIMAS	METAIS	ITENS DE COMPRAS	ITENS DE COMPRAS	0,0000	7,543006	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
15/01/2026	94199	5734	METALCO DO BRASIL LTDA	910525	BUCHA ACO MICROFUNDIDA INOX 304 M 20 X 85 X 26,6 MM (903925)	9,0600	4035,0000	36557,10	0,00	0,00	0,00	4386,90	2444,94	530,81	0,00	OUTRAS MATERIAS PRIMAS	METAIS	ITENS DE COMPRAS	ITENS DE COMPRAS	0,0000	6,665965	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
15/01/2026	94202	291	MARELLI MOVEIS PARA ESCRITORIO S/A	816979	911421 - PE LOUSA VOLANTE YOUNG 36MM	389,3600	15,0000	5840,40	0,00	0,00	0,00	700,86	390,61	84,80	0,00	ITENS INDUSTRIAIS	COMPONENTES METALICOS	COMPONENTES - ACESSORIOS	ITENS INDUSTRIAIS	32,0900	0,000000	0,0000	103,2637	RIO GRANDE DO SUL	0,00	0,00	08/12/2025	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	22/12/2005	VENDEDOR INTERNO - 2
15/01/2026	94198	3319	FLORIPA SERVICE SERVICOS E CONSULTORIA LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	400,0000	3,0000	1200,00	0,00	0,00	0,00	148,68	75,19	16,32	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SANTA CATARINA	0,00	61,95	17/12/2025	CONSUMIDOR FINAL	DISTRIBUIDOR AUTORIZADO GOLD	05/02/2019	VENDEDOR INTERNO - 3
15/01/2026	94196	7140	ERNURE RODRIGUES SOUZA	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	1162,2300	1,0000	1162,23	0,00	0,00	0,00	144,00	77,39	16,80	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	06/01/2026	SUDESTE		06/01/2026	VENDEDOR INTERNO - 4
15/01/2026	94197	5947	JA8 ARQUITETURA E ENGENHARIA SS	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	440,0000	16,0000	7040,00	0,00	0,00	0,00	872,26	441,13	95,77	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SANTA CATARINA	0,00	363,44	17/12/2025	ESPECIFICADOR	ARQUITETO/PAISAGISTA/ENGENHEIR	29/04/2022	FLORIPA SERVICE SERVICOS E CONSULTORIA LTDA
16/01/2026	94209	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	200291.0021	CADEIRA MAXXIMA FIXA TANGO PU SN PR 5000	1147,9751	3,0000	3443,93	0,00	0,00	0,00	241,08	243,42	52,85	0,00	MOBILIARIO CORPORATIVO	CADEIRA	MAXXIMA	CORPORATIVO	70,5934	0,000000	167,3525	422,5053	DISTRITO FEDERAL	0,00	0,00	11/11/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
16/01/2026	94209	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	402297.0001	PE TRADICIONAL CADEIRA MAXIMA PR 9005 FM	117,1673	1,0000	117,17	0,00	0,00	0,00	8,20	8,28	1,80	0,00	OUTROS	OUTROS	OUTROS	OUTROS	27,6560	0,000000	16,0000	23,6835	DISTRITO FEDERAL	0,00	0,00	11/11/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
16/01/2026	94204	3706	ALMA ATIVIDADES EM ASSESSORIA E REPRESENTACAO COMERCIAL EIRELI	600520.0001	BANCO NOALE 1210 WA GR 7016 FM MAD REFL CASTA DECK	804,8480	2,0000	1609,70	0,00	286,10	0,00	332,76	118,79	25,79	0,00	MOBILIARIO URBANO	BANCO	NOALE	MOBILIARIO URBANO	103,5560	0,000000	88,0418	190,2002	RIO GRANDE DO SUL	0,00	0,00	02/01/2026	ESPECIFICADOR	REPRESENTANTE COMERCIAL	29/08/2019	ALMA ATIVIDADES EM ASSESSORIA E REPRESENTACAO COMERCIAL EIRELI
19/01/2026	94210	5734	METALCO DO BRASIL LTDA	501377.0017	BANCO BAILO C/ENCOSTO GR 7016 FM MAD REFL CASTA DECK	2204,9500	36,0000	79378,20	0,00	0,00	0,00	9525,49	5308,81	1152,57	0,00	MOBILIARIO URBANO	BANCO	ITENS ESPECIAIS	ESPECIAL	82,4350	0,000000	431,3298	553,2423	RIO GRANDE DO SUL	0,00	0,00	19/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94216	5734	METALCO DO BRASIL LTDA	600168.0005	BICICLETARIO SPYRA 6 (100010) PRETO R9005	1071,2600	3,0000	3213,78	0,00	0,00	0,00	385,66	214,94	46,66	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	109,4106	0,000000	120,0000	282,6306	RIO GRANDE DO SUL	0,00	0,00	28/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94218	5734	METALCO DO BRASIL LTDA	501976.0001	FLOREIRA BATUR ESPECIAL 700 X 700 GR 7016 FM MAD REFL CASTA DECK	6236,7000	10,0000	62367,00	0,00	0,00	0,00	7484,12	4171,10	905,57	0,00	MOBILIARIO URBANO	FLOREIRA	BATUR	MOBILIARIO URBANO	206,2510	0,000000	878,4044	2016,9624	RIO GRANDE DO SUL	0,00	0,00	25/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94216	5734	METALCO DO BRASIL LTDA	600214.0006	LIXEIRA SPENCER RETANGULAR (100158) PR 9005 FM	791,8400	4,0000	3167,36	0,00	0,00	0,00	380,09	211,83	45,99	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	127,0581	0,000000	90,3662	163,6809	RIO GRANDE DO SUL	0,00	0,00	28/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94210	5734	METALCO DO BRASIL LTDA	600258.0005	MESA AIR L GR 7016 FM MAD REFL CASTA DECK C/FIXACAO	5815,7500	11,0000	63973,25	0,00	0,00	0,00	7676,87	4278,52	928,89	0,00	MOBILIARIO URBANO	MESA	PIC NIC	MOBILIARIO URBANO	493,5722	0,000000	749,5554	1448,7839	RIO GRANDE DO SUL	0,00	0,00	19/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94210	5734	METALCO DO BRASIL LTDA	501378	KIT FIXACAO CHAO BANCO BAILO	65,9500	36,0000	2374,20	0,00	0,00	0,00	284,91	158,79	34,47	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	18,9400	0,000000	0,0000	14,1627	RIO GRANDE DO SUL	0,00	0,00	19/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94217	5734	METALCO DO BRASIL LTDA	402288.0001	KIT BALANCO TEMPO	366,6900	2,0000	733,38	0,00	0,00	0,00	88,01	49,05	10,65	0,00	OUTROS	OUTROS	OUTROS	OUTROS	1,0875	0,000000	4,0000	193,7019	RIO GRANDE DO SUL	0,00	0,00	08/12/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/01/2026	94224	561	METALDIFFER INDUSTRIA METALURGICA LTDA	402301	TINTA POLIESTER AMARELO RAL 1021 MICROTEXTURA	59,0000	25,0000	1475,00	0,00	0,00	0,00	250,75	93,04	20,20	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	37,4540	RIO GRANDE DO SUL	73,75	0,00	13/01/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	27/04/2012	VENDEDOR INTERNO - 1
19/01/2026	94221	291	MARELLI MOVEIS PARA ESCRITORIO S/A	400319.0003	KIT PEZINHOS P/ WEB (4 PC) PR C/ACOPL	6,8000	1000,0000	6800,00	0,00	0,00	0,00	816,01	454,78	98,74	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,3630	0,7509	RIO GRANDE DO SUL	0,00	0,00	08/12/2025	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	22/12/2005	VENDEDOR INTERNO - 2
19/01/2026	94215	7102	HAMAM GLOBAL INTERIOR SOLUTIONS LTDA	600044.0049	BEBEDOURO FONTIS DG CZ R7012 FOSC MICR ETIQUETA CITY C/FILTRO	4285,4328	1,0000	4285,43	0,00	0,00	0,00	539,96	284,66	61,80	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	SAO PAULO	1491,32	0,00	11/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	03/11/2025	GBSP REPRESENTACOES LTDA
20/01/2026	94231	6941	MINISTERIO DA INTEGRACAO E DO DESENVOLVIMENTO REGIONAL	502019	CADEIRA REFEITORIO MATERIAL POLIPROPILENO	363,1961	4,0000	1452,78	0,00	0,00	0,00	105,00	83,91	18,22	0,00	MOBILIARIO CORPORATIVO	CADEIRA	VERSATIL	ESPECIAL	0,0000	0,000000	0,0000	148,4513	DISTRITO FEDERAL	0,00	243,75	19/01/2026	CONSUMIDOR FINAL	ORGAO PUBLICO FEDERAL	03/04/2025	PREMIUM MOVEIS PARA ESCRITORIO LTDA
20/01/2026	94229	7120	P.R.C. EMPREENDIMENTOS IMOBILIARIOS LTDA	600082.0049	LIXEIRA OSCAR - 40L PR 9005 FM	886,5310	2,0000	1773,06	0,00	0,00	0,00	223,41	104,59	22,71	0,00	MOBILIARIO URBANO	LIXEIRA	OSCAR	MOBILIARIO URBANO	80,5298	0,000000	127,4000	114,4946	PARANA	0,00	173,45	18/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	18/11/2025	COSO SOLUCOES CORPORATIVAS LTDA
20/01/2026	94232	7121	CONDOMINIO EDIFICIO LA RESIDENCE	600468.0003	BANCO FOLA GRAFITE R7016 REFLORESTAMENTO CASTANHO DECK LA	2005,9611	1,0000	2005,96	0,00	60,18	0,00	255,99	122,47	26,59	0,00	MOBILIARIO URBANO	BANCO	FOLA	MOBILIARIO URBANO	299,1188	0,000000	258,0975	276,5609	PARANA	0,00	198,75	18/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	18/11/2025	COSO SOLUCOES CORPORATIVAS LTDA
20/01/2026	94232	7121	CONDOMINIO EDIFICIO LA RESIDENCE	600515.0002	BANCO FOLA GRAFITE R7016 REFLORESTAMENTO CASTANHO DECK LA RESIDENCE	2797,3135	2,0000	5594,63	0,00	167,84	0,00	713,97	341,56	74,15	0,00	MOBILIARIO URBANO	BANCO	FOLA	MOBILIARIO URBANO	258,8044	0,000000	426,0265	486,3178	PARANA	0,00	554,32	18/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	18/11/2025	COSO SOLUCOES CORPORATIVAS LTDA
20/01/2026	94229	7120	P.R.C. EMPREENDIMENTOS IMOBILIARIOS LTDA	600301.0001	BANCO CASTEO WA - 1200 PR 9005 FM MAD REFL CASTA DECK	1590,6363	2,0000	3181,27	0,00	0,00	0,00	394,16	188,56	40,94	0,00	MOBILIARIO URBANO	BANCO	CASTEO	MOBILIARIO URBANO	224,3778	0,000000	154,1182	230,3838	PARANA	0,00	306,02	18/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	18/11/2025	COSO SOLUCOES CORPORATIVAS LTDA
20/01/2026	94229	7120	P.R.C. EMPREENDIMENTOS IMOBILIARIOS LTDA	600029.0051	LIXEIRA MIANE DG - 60L PR R9005 FOSC MICR	1535,4760	1,0000	1535,48	0,00	0,00	0,00	193,47	90,58	19,66	0,00	MOBILIARIO URBANO	LIXEIRA	MIANE	MOBILIARIO URBANO	217,6090	0,000000	157,0863	170,8789	PARANA	0,00	150,21	18/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	18/11/2025	COSO SOLUCOES CORPORATIVAS LTDA
20/01/2026	94228	600	FRANCESCO TREMOLADA	200268.0102	CADEIRA WIRE WORKS C/AP CAB PR 9005 FM SLIM PU JD700 NY PU D50MM SN PR	944,0600	1,0000	944,06	0,00	0,00	0,00	116,97	62,86	13,65	0,00	MOBILIARIO CORPORATIVO	CADEIRA	WIRE WORKS	CORPORATIVO	70,8552	0,000000	12,3624	380,7296	SAO PAULO	47,20	0,00	16/01/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA F	14/05/2012	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
21/01/2026	94243	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	200433.0158	CADEIRA NEWAY GRAFITE GIR SEMI MONT RELAX SLIM PU JD620 NY PU D50MM ML	456,6667	3,0000	1370,00	0,00	0,00	0,00	95,90	96,83	21,02	0,00	MOBILIARIO CORPORATIVO	CADEIRA	NEWAY	CORPORATIVO	39,9589	0,000000	1,8500	223,4968	PERNAMBUCO	0,00	0,00	08/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
21/01/2026	94247	5734	METALCO DO BRASIL LTDA	600193.0001	BICICLETARIO WAVES (100040) GR 7016 FM	435,4900	1,0000	435,49	0,00	0,00	0,00	52,26	29,13	6,32	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	61,1292	0,000000	69,5000	69,8095	RIO GRANDE DO SUL	0,00	0,00	28/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
21/01/2026	94246	5734	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	1318,8300	2,0000	2637,66	0,00	0,00	0,00	316,52	176,41	38,30	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	195,3868	0,000000	187,7530	260,3219	RIO GRANDE DO SUL	0,00	0,00	03/12/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
21/01/2026	94242	3203	METRO OFFICE CORPORATE LTDA	100529.0062	CADEIRA WEB CONTINUA ESCOLAR PT 9006 FM S/B VERDE-102 PRANCH LE	498,1514	50,0000	24907,57	0,00	0,00	0,00	2988,94	1665,82	361,66	0,00	MOBILIARIO CORPORATIVO	CADEIRA	WEB	VERSATIL	64,7785	0,000000	11,7630	131,5888	RIO GRANDE DO SUL	1320,10	0,00	26/11/2025	REVENDA	REVENDA DE MÓVEIS RESIDENCIAIS	08/11/2018	COVOLAN REPRESENTACOES LTDA. - ME
21/01/2026	94248	7085	TERRAZA SANTA HELENA SPE LTDA	600524.0006	ESTACAO DE REPARO BIKE BREAK ACO CORTEIN	2846,0760	1,0000	2846,08	0,00	0,00	0,00	358,61	177,69	38,58	0,00	MOBILIARIO URBANO	BICICLETARIO	BIKE BREAK	MOBILIARIO URBANO	257,0020	0,000000	214,2625	414,7228	SANTA CATARINA	14,23	149,42	27/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3
21/01/2026	94249	7054	CORPORE 8 ADMINISTRADORA DE BENS LTDA	600044.0042	BEBEDOURO FONTIS DG LA R2004 FOSC MICR ETIQUETA CITY C/FILTRO	2566,2960	1,0000	2566,30	0,00	0,00	0,00	323,35	160,22	34,79	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	SANTA CATARINA	12,83	134,73	28/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	23/09/2025	VENDEDOR INTERNO - 3
